date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,precipitation,rain,snowfall,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72,pred_gbm,pred_lstm,pred_saed
3/30/2022,3:00:00,0,69.19637992,97.75357609,-7.753576092,4.543895391,0,0,0,0,-5.2,-10.5,66,999.4,9.4,180,37,19,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/30/2022,4:00:00,178.2033333,82.21540944,90.28902293,-0.289022928,5.544103786,0,0,0,0,-4.8,-10.8,63,999.4,11.5,182,78,42,67,0,0,0,0,2,0,0,11.72,0,0,489.0391667,45.08413254,524.0904521,524.0904521
3/30/2022,5:00:00,1526.111667,95.08928164,82.58942133,7.410578673,6.544312148,34,16,18,158.9,-3.3,-9.9,60,999.4,13,183,92,40,94,0,0.1,0,0.07,71,960,578.6975253,917.135,11.72,1781.1525,2388.885,1032.481112,1332.455951,1332.455951
3/30/2022,6:00:00,2658.718333,108.2827333,75.04646189,14.95353811,7.544520477,128,64,64,329.6,-1.7,-8.3,61,999.8,15.5,177,84,30,95,0,0.1,0,0.07,71,4480,4672.407467,2754.19,917.135,4842.2225,4360.740833,5457.177083,3857.231146,3857.231146
3/30/2022,7:00:00,4720.489167,122.264199,68.07795579,21.92204421,8.544728771,221,99,122,312.2,-1.3,-6.6,67,999.8,16.6,178,74,27,82,0,0.1,0,0.07,71,7227,7239.540817,6216.894167,2754.19,5072.970833,14665.71417,6571.341933,7525.880042,7525.880042
3/30/2022,8:00:00,16617.26833,137.4391788,62.15627255,27.84372745,9.544937032,310,145,165,343.4,-0.3,-6.9,61,999.8,17.3,178,79,35,78,1,0.1,0,0.07,71,9425,9877.322418,6780.7875,6216.894167,3712.805833,20053.6825,9002.000926,10925.89195,10925.89195
3/30/2022,9:00:00,16336.15167,154.0039381,57.80418981,32.19581019,10.54514526,403,234,169,465.8,0.6,-8.2,52,999.8,18.4,179,79,41,67,5,0,0,0,2,13806,13245.52447,12675.31917,6780.7875,5090.933333,22727.15917,19128.94027,15254.64052,15254.64052
3/30/2022,10:00:00,24273.73333,171.7361831,55.51865249,34.48134751,11.54535345,474,280,194,507,1.1,-9.5,45,999.8,18.8,175,82,37,76,10,0,0,0,3,17640,14979.58262,9358.5225,12675.31917,10114.87583,23564.4625,11262.58535,18091.70659,18091.70659
3/30/2022,11:00:00,22531.51083,189.9096977,55.61312147,34.38687853,12.54556161,493,309,184,543.7,1.3,-10.4,41,999.7,20.2,177,67,22,71,16,0,0,0,2,24102,15016.86579,9876.09,9358.5225,21314.105,23510.73083,18994.62624,19661.49616,19661.49616
3/30/2022,12:00:00,14130.02833,207.571123,58.07253423,31.92746577,13.54576973,488,347,141,631.3,1.3,-10.5,41,999.9,22,177,100,52,81,47,0,0,0,3,16656,14342.5818,7299.600833,9876.09,16199.46,19720.39,15022.56144,17233.97696,17233.97696
3/30/2022,13:00:00,12123.945,224.0301785,62.56079957,27.43920043,14.54597781,415,241,174,484.6,1,-9.5,45,999.8,23.1,176,100,59,90,69,0,0,0,3,9881,10713.49783,6686.765833,7299.600833,3909.6925,10134.94583,9421.115833,12146.23545,12146.23545
3/30/2022,14:00:00,6958.158333,239.1051832,68.57273286,21.42726714,15.54618586,341,198,143,477,0.6,-9.3,47,1000.1,21.6,176,100,33,90,83,0.1,0.1,0,51,13266,7616.025861,8921.213333,6686.765833,1616.001667,3146.585833,5517.408946,5498.884722,5498.884722
3/30/2022,15:00:00,5918.015,253.016877,75.58692784,14.41307216,16.54639387,219,106,113,343.5,-0.1,-8.7,52,1000.2,19.8,177,89,14,83,87,0.1,0.1,0,51,9116,3499.079509,2846.155833,8921.213333,1045.460833,962.4633333,2331.919001,1134.583566,1134.583566
3/30/2022,16:00:00,876.4566667,266.1797496,83.13480772,6.865192285,17.54660184,113,47,66,254.1,-0.8,-7.9,59,1000.4,15.8,181,38,21,25,14,0,0,0,1,3713,344.4952027,758.3175,2846.155833,368.3208333,194.3191667,657.0240203,386.8266136,386.8266136
3/30/2022,17:00:00,7.440833333,279.0628321,90.80069579,-0.800695785,18.54680978,27,10,17,104,-1.9,-7.6,65,1000.5,12.7,188,31,21,20,0,0,0,0,1,790,0,9.316666667,758.3175,1.29,0,30.52524955,201.6708687,201.6708687
3/30/2022,18:00:00,0,292.1270551,98.19222567,-8.192225674,19.54701768,0,0,0,0,-2.5,-7.5,69,1000.9,11.8,192,35,24,23,0,0,0,0,1,0,0,0,9.316666667,0,0,0,0,0
3/30/2022,19:00:00,0,305.7896967,104.9068915,-14.90689149,20.54722554,0,0,0,0,-2.9,-8.3,67,1000.8,11.1,193,41,14,47,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
3/30/2022,20:00:00,0,320.3687631,110.5116702,-20.51167019,21.54743336,0,0,0,0,-3.3,-7.9,71,1001.1,10.3,192,48,28,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/30/2022,21:00:00,0,335.9814141,114.5555916,-24.55559164,22.54764114,0,0,0,0,-3.5,-8,71,1001.4,9.6,193,59,37,43,0,0.1,0,0.07,71,0,0,0,0,0,0,0,0,0
3/30/2022,22:00:00,0,352.4268798,116.6361731,-26.63617313,23.54784888,0,0,0,0,-3.8,-7.7,74,1001.2,9.4,198,60,11,83,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3/30/2022,23:00:00,0,9.171782836,116.5125052,-26.51250519,0.548056585,0,0,0,0,-4,-7.3,78,1001.7,8.7,185,67,16,87,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3/31/2022,0:00:00,0,25.54546773,114.1986363,-24.19863629,1.548264248,0,0,0,0,-4.5,-6.9,84,1002,6.8,180,77,33,78,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3/31/2022,1:00:00,0,41.0445615,109.9573697,-19.95736973,2.548471869,0,0,0,0,-4.9,-6.9,86,1002.2,6.5,174,37,25,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/31/2022,2:00:00,0,55.50596798,104.200281,-14.20028098,3.548679449,0,0,0,0,-4.8,-6.8,86,1002.2,6.9,171,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2022,3:00:00,0,69.07418618,97.37744423,-7.377444232,4.548886987,0,0,0,0,-4.9,-6.9,86,1002.5,7.7,169,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2022,4:00:00,144.6041667,82.08183071,89.91718554,0.082814464,5.549094484,0,0,0,0,-4.6,-6.8,85,1002.8,7.7,169,7,8,0,0,0,0,0,0,0,0,178.2033333,0,11.72,0,253.9600681,435.3959463,435.3959463
3/31/2022,5:00:00,1087.379167,94.95328615,82.21808168,7.78191832,6.549301938,39,20,19,192.4,-3.3,-5.8,83,1003.3,3.8,163,15,17,0,0,0,0,0,0,1660,854.4016586,1526.111667,178.2033333,917.135,1781.1525,1735.57094,1816.020973,1816.020973
3/31/2022,6:00:00,7257.615833,108.1537331,74.67160556,15.32839444,7.54950935,154,102,52,508.6,-1.7,-5.5,75,1004,4.5,151,23,26,0,0,0,0,0,1,7548,6541.327743,2658.718333,1526.111667,2754.19,4842.2225,5581.483198,6992.833276,6992.833276
3/31/2022,7:00:00,13074.80917,122.1544022,67.69633545,22.30366455,8.549716718,269,187,82,578.3,-0.6,-8.2,57,1004.6,7.4,137,48,45,13,0,0,0,0,1,10285,10521.31244,4720.489167,2658.718333,6216.894167,5072.970833,8216.170027,11691.78715,11691.78715
3/31/2022,8:00:00,13560.0025,137.3653581,61.7667937,28.2332063,9.549924043,308,203,105,473.9,-0.1,-9.3,50,1004.7,7.7,131,71,69,14,0,0,0,0,2,6293,10742.70748,16617.26833,4720.489167,6780.7875,3712.805833,10157.6134,13664.30148,13664.30148
3/31/2022,9:00:00,16883.53333,153.9863808,57.40963032,32.59036968,10.55013132,436,278,158,546.9,0.8,-9.9,44,1005.2,8.2,128,73,68,20,0,0,0,0,2,8896,14421.64669,16336.15167,16617.26833,12675.31917,5090.933333,14884.21223,14859.35814,14859.35814
3/31/2022,10:00:00,9139.2125,171.7918774,55.12653394,34.87346606,11.55033856,472,302,170,541.2,1.3,-10.2,42,1005.5,6.4,133,89,86,20,0,0.1,0,0.07,71,4228,14668.88313,24273.73333,16336.15167,9358.5225,10114.87583,9737.79412,13752.17913,13752.17913
3/31/2022,11:00:00,13085.6375,190.0418931,55.23369424,34.76630576,12.55054575,502,340,162,592.4,1.8,-10.2,41,1005.8,6.6,139,100,99,51,0,0,0,0,3,340,14976.68403,22531.51083,24273.73333,9876.09,21314.105,16550.17686,13089.15719,13089.15719
3/31/2022,12:00:00,6295.515833,207.765968,57.71402351,32.28597649,13.5507529,432,246,186,443.2,1.9,-8.9,45,1005.9,7.4,137,100,100,50,0,0,0,0,3,0,11591.59372,14130.02833,22531.51083,7299.600833,16199.46,11739.86092,11679.45761,11679.45761
3/31/2022,13:00:00,4071.349167,224.2655082,62.22577805,27.77422195,14.55096,462,332,130,660.5,2,-9,44,1006.2,8.4,133,100,95,50,0,0,0,0,3,1660,12048.04068,12123.945,14130.02833,6686.765833,3909.6925,11204.49419,10109.14967,10109.14967
3/31/2022,14:00:00,9554.4325,239.3613856,68.25820515,21.74179485,15.55116706,348,229,119,544.9,1.6,-8.9,46,1006.7,8.9,133,100,88,49,0,0,0,0,3,2748,7667.615604,6958.158333,12123.945,8921.213333,1616.001667,5945.776829,6847.768104,6847.768104
3/31/2022,15:00:00,5371.7,253.2810893,75.28651666,14.71348334,16.55137407,255,164,91,522.8,1.1,-8.3,50,1006.7,9.3,126,69,53,35,0,0,0,0,2,7708,3992.118575,5918.015,6958.158333,2846.155833,1045.460833,3715.884979,3396.709849,3396.709849
3/31/2022,16:00:00,852.5708333,266.4446545,82.84075108,7.15924892,17.55158103,143,90,53,473.5,0,-7.1,59,1007.1,7.7,118,41,46,0,0,0,0,0,1,4860,36.10602623,876.4566667,5918.015,758.3175,368.3208333,702.5975138,709.1445995,709.1445995
3/31/2022,17:00:00,18.74083333,279.3238318,90.50498857,-0.504988574,18.55178795,33,17,16,172.2,-1.8,-6.8,69,1007.4,7,111,23,25,0,0,0,0,0,1,1275,0,7.440833333,876.4566667,9.316666667,1.29,220.7965941,335.8039581,335.8039581
3/31/2022,18:00:00,0,292.3795295,97.8872423,-7.887242298,19.55199482,0,0,0,0,-2.9,-6.5,76,1008.2,7.3,99,3,3,0,0,0,0,0,0,0,0,0,7.440833333,0,0,0,0,0
3/31/2022,19:00:00,0,306.0266326,104.5860077,-14.58600773,20.55220164,0,0,0,0,-3.9,-6.8,81,1008.6,7.6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2022,20:00:00,0,320.5790552,110.1702838,-20.17028383,21.55240841,0,0,0,0,-4.6,-6.9,84,1009.2,7.8,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2022,21:00:00,0,336.1500714,114.1925773,-24.19257731,22.55261513,0,0,0,0,-4.1,-6.9,81,1009.5,6.8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2022,22:00:00,0,352.5388947,116.2550207,-26.25502071,23.55282181,0,0,0,0,-3,-6.4,77,1009.5,5.8,60,19,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2022,23:00:00,0,9.21895024,116.1207091,-26.1207091,0.553028436,0,0,0,0,-3,-6.3,78,1010,4.4,9,16,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,0:00:00,0,25.53080611,113.8048496,-23.80484961,1.553235013,0,0,0,0,-3.1,-6.4,78,1010.1,4.3,5,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,1:00:00,0,40.97999431,109.5681261,-19.56812612,2.55344154,0,0,0,0,-3.3,-6.4,79,1010.1,4.7,23,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,2:00:00,0,55.40623193,103.8184512,-13.81845125,3.553648016,0,0,0,0,-3.4,-6.5,79,1010.2,5.8,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,3:00:00,0.08,68.95242283,97.00258496,-7.00258496,4.553854441,0,0,0,0,-3.5,-6.5,79,1010.6,5.6,15,8,9,0,0,0,0,0,0,0,0,0,0,0,0,70.2546205,231.1886039,231.1886039
4/1/2022,4:00:00,505.1775,81.94851351,89.54665141,0.453348592,5.554060815,0,0,0,0,-3.5,-6.5,80,1010.8,5.5,11,3,3,0,0,0,0,0,0,0,0,144.6041667,0,178.2033333,11.72,198.5246498,470.7007144,470.7007144
4/1/2022,5:00:00,2652.6125,94.81732024,81.84809252,8.151907484,6.554267137,44,23,21,214.6,-3.1,-6.3,78,1011,4.5,14,0,0,0,0,0,0,0,0,2300,1083.826722,1087.379167,144.6041667,1526.111667,917.135,2183.37722,2702.021689,2702.021689
4/1/2022,6:00:00,9358.635,108.0245097,74.2981427,15.7018573,7.554473408,161,107,54,517,-1.6,-6.4,70,1011.2,3.9,22,0,0,0,0,0,0,0,0,10700,6729.666363,7257.615833,1087.379167,2658.718333,2754.19,8837.058538,9810.494494,9810.494494
4/1/2022,7:00:00,16887.1275,122.0441666,67.31612524,22.68387476,8.554679626,292,221,71,670.5,0.4,-6.1,62,1011.5,4.2,20,20,14,12,0,0.1,0,0.07,71,19006,11584.5451,13074.80917,7257.615833,4720.489167,6216.894167,10656.69331,14364.08056,14364.08056
4/1/2022,8:00:00,19946.05833,137.2910204,61.37870387,28.62129613,9.554885791,403,309,94,711.3,1.4,-8.4,48,1011.6,5.3,28,61,44,36,0,0.1,0.1,0,51,17304,14784.47367,13560.0025,13074.80917,16617.26833,6780.7875,10429.98395,16040.80055,16040.80055
4/1/2022,9:00:00,10122.82917,153.9684833,57.01641861,32.98358139,10.5550919,463,346,117,672.8,1.9,-8.9,45,1011.6,6.7,36,47,25,40,0,0.1,0.1,0,51,25950,15786.4062,16883.53333,13560.0025,16336.15167,12675.31917,13007.96496,17291.66563,17291.66563
4/1/2022,10:00:00,24702.90583,171.8476594,54.73575055,35.26424945,11.55529796,493,321,172,569.4,2.4,-9.2,42,1011.4,7.7,28,95,72,51,0,0.1,0.1,0,51,8988,15331.65892,9139.2125,16883.53333,24273.73333,9358.5225,8819.971448,15855.96308,15855.96308
4/1/2022,11:00:00,15014.45,190.1746031,54.85564723,35.14435277,12.55550397,490,319,171,550.5,2.5,-8.7,43,1011.2,8.7,30,100,94,61,0,0.1,0.1,0,51,1914,14428.88223,13085.6375,9139.2125,22531.51083,9876.09,9151.494153,13625.6461,13625.6461
4/1/2022,12:00:00,9308.48,207.9614525,57.35695112,32.64304888,13.55570992,456,277,179,494.3,2.5,-7.6,47,1011.2,8.2,41,99,58,78,0,0.1,0,0.07,71,11634,12378.77932,6295.515833,13085.6375,14130.02833,7299.600833,7962.294772,11458.61735,11458.61735
4/1/2022,13:00:00,4468.284167,224.5012656,61.89219222,28.10780778,14.55591581,380,193,187,380,2.2,-7.2,50,1010.7,9.2,48,94,57,71,0,0.1,0,0.07,71,8299,9164.153275,4071.349167,6295.515833,12123.945,6686.765833,5360.264212,8739.391688,8739.391688
4/1/2022,14:00:00,5961.755,239.6176329,67.9450235,22.0549765,15.55612165,328,185,143,434.9,2,-6.8,52,1010.6,10.9,56,57,21,63,0,0,0,0,2,14615,7048.275858,9554.4325,4071.349167,6958.158333,8921.213333,5725.541779,7499.011849,7499.011849
4/1/2022,15:00:00,4155.499167,253.5449357,74.98729977,15.01270023,16.55632744,233,131,102,411,1.3,-6.2,57,1010.4,11.6,60,57,27,55,0,0.1,0.1,0,51,9563,3623.36901,5371.7,9554.4325,5918.015,2846.155833,3601.296857,3895.921359,3895.921359
4/1/2022,16:00:00,784.2975,266.7088093,82.54771681,7.452283189,17.55653317,138,77,61,394.5,0.3,-5.4,66,1010.4,10.3,65,28,22,13,0,0,0,0,1,6006,222.1475008,852.5708333,5371.7,876.4566667,758.3175,758.2012725,1219.984299,1219.984299
4/1/2022,17:00:00,31.92416667,279.5837265,90.2101512,-0.210151195,18.55673884,35,16,19,157.9,-1.2,-5.2,74,1010.3,9.5,65,9,9,2,0,0,0,0,0,1456,0,18.74083333,852.5708333,7.440833333,9.316666667,76.74977527,397.5019861,397.5019861
4/1/2022,18:00:00,0,292.6305697,97.58302977,-7.583029769,19.55694446,0,0,0,0,-2.3,-5.2,81,1010.8,9.1,56,4,4,0,0,0,0,0,0,0,0,0,18.74083333,0,0,0,0,0
4/1/2022,19:00:00,0,306.2618536,104.2658784,-14.26587845,20.55715002,0,0,0,0,-3,-5.5,83,1011.2,8.1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,20:00:00,0,320.7874741,109.8297352,-19.82973519,21.55735552,0,0,0,0,-3.8,-5.8,86,1011.3,7.1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,21:00:00,0,336.3169385,113.8305703,-23.83057027,22.55756096,0,0,0,0,-4.6,-6.4,87,1011.5,6.4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,22:00:00,0,352.6495229,115.8750736,-25.87507365,23.55776635,0,0,0,0,-4.9,-6.8,87,1011.3,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2022,23:00:00,0,9.26536584,115.7302668,-25.73026676,0.557971677,0,0,0,0,-5.2,-7.1,87,1010.9,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2022,0:00:00,0,25.51601534,113.4124769,-23.41247691,1.558176947,0,0,0,0,-5.4,-7.2,87,1010.6,7.7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2022,1:00:00,0,40.91570606,109.1802937,-19.18029374,2.558382157,0,0,0,0,-5.4,-7.3,86,1010.4,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2022,2:00:00,0,55.306927,103.4380172,-13.43801721,3.558587307,0,0,0,0,-5.5,-7.4,86,1010.4,9.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2022,3:00:00,0,68.83104824,96.62912608,-6.62912608,4.558792397,0,0,0,0,-5.5,-7.4,87,1010.4,9.3,62,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
4/2/2022,4:00:00,508.7275,81.81542214,89.1775493,0.822450697,5.558997426,0,0,0,0,-5.6,-7.4,87,1010.2,8.9,58,0,0,0,0,0,0,0,0,0,0,505.1775,0.08,144.6041667,178.2033333,496.0567126,486.8659588,486.8659588
4/2/2022,5:00:00,2777.9925,94.68134965,81.47958256,8.520417435,6.559202395,49,26,23,235.5,-4.3,-6.1,87,1010.3,9.4,58,0,0,0,0,0,0,0,0,2600,1319.688468,2652.6125,505.1775,1087.379167,1526.111667,2586.786648,2845.651385,2845.651385
4/2/2022,6:00:00,9598.198333,107.8950248,73.92620117,16.07379883,7.559407302,166,111,55,520.3,-1.4,-5.5,74,1010.3,10.3,54,4,4,0,0,0,0,0,0,10656,6894.583278,9358.635,2652.6125,7257.615833,2658.718333,8453.723259,9944.083357,9944.083357
4/2/2022,7:00:00,10240.09417,121.9334444,66.93745085,23.06254915,8.559612148,296,220,76,655.1,-0.2,-7.3,59,1010.1,12.2,56,41,43,4,0,0,0,0,1,12540,11767.31651,16887.1275,9358.635,13074.80917,4720.489167,13671.31022,14927.41744,14927.41744
4/2/2022,8:00:00,16393.4175,137.216103,60.99212429,29.00787571,9.559816932,387,290,97,658.4,0.6,-8.8,50,1009.9,13.9,59,75,83,0,0,0,0,0,2,4930,14290.6775,19946.05833,16887.1275,13560.0025,16617.26833,11804.5376,16968.32291,16968.32291
4/2/2022,9:00:00,21569.91,153.9501663,56.62466813,33.37533187,10.56002165,466,336,130,646,1.3,-9.9,43,1009.7,13.7,63,98,87,33,0,0,0,0,3,4368,15976.99278,10122.82917,19946.05833,16883.53333,16336.15167,14733.74754,17149.17064,17149.17064
4/2/2022,10:00:00,16741.59667,171.9034364,54.34640471,35.65359529,11.56022631,512,346,166,607.6,1.9,-10.2,40,1009.2,13,66,100,88,41,0,0,0,0,3,4152,16276.37849,24702.90583,10122.82917,9139.2125,24273.73333,14684.52251,17302.87825,17302.87825
4/2/2022,11:00:00,23192.57083,190.3077245,54.4790696,35.5209304,12.56043091,494,296,198,506,2,-10.1,40,1008.6,13.2,73,100,93,55,0,0,0,0,3,2072,14388.93962,15014.45,24702.90583,13085.6375,22531.51083,14578.07163,16108.79393,16108.79393
4/2/2022,12:00:00,23776.94333,208.1574641,57.00139211,32.99860789,13.56063544,480,303,177,535.6,1.9,-9.9,41,1008.2,14.3,78,100,87,56,0,0,0,0,3,3939,13314.9873,9308.48,15014.45,6295.515833,14130.02833,10830.21864,14340.92569,14340.92569
4/2/2022,13:00:00,19173.58833,224.7373319,61.56010381,28.43989619,14.56083991,423,264,159,514.6,1.6,-9.1,45,1007.7,14.8,86,77,54,48,0,0,0,0,2,12144,10713.66761,4468.284167,9308.48,4071.349167,12123.945,13715.02588,12537.80002,12537.80002
4/2/2022,14:00:00,12757.76833,239.873805,67.63323911,22.36676089,15.56104431,366,246,120,571.4,1.1,-9.6,45,1007.5,14.8,90,1,1,0,0,0,0,0,0,24354,8086.700507,5961.755,4468.284167,9554.4325,6958.158333,11328.41676,11397.83113,11397.83113
4/2/2022,15:00:00,5624.695833,253.8082987,74.68932208,15.31067792,16.56124865,273,194,79,599.1,0.5,-10.1,45,1007.2,13.8,97,0,0,0,0,0,0,0,0,19400,4222.881024,4155.499167,5961.755,5371.7,5918.015,5062.258547,7239.158133,7239.158133
4/2/2022,16:00:00,949.2408333,266.9721009,82.25574813,7.744251865,17.56145293,155,103,52,514.4,-0.3,-9.4,50,1007.2,11.5,110,0,0,0,0,0,0,0,0,10300,70.57223642,784.2975,4155.499167,852.5708333,876.4566667,1077.475485,751.83195,751.83195
4/2/2022,17:00:00,33.39416667,279.8424078,89.9162295,0.083770497,18.56165714,41,22,19,211.9,-1.8,-8.5,60,1007,9.7,121,0,0,0,0,0,0,0,0,2200,0,31.92416667,784.2975,18.74083333,7.440833333,24.78460459,275.6571418,275.6571418
4/2/2022,18:00:00,0,292.8800727,97.27964031,-7.279640314,19.56186128,0,0,0,0,-2.8,-7.8,68,1007.2,9.2,129,0,0,0,0,0,0,0,0,0,0,0,31.92416667,0,0,0,0,0
4/2/2022,19:00:00,0,306.4952636,103.9465651,-13.94656515,20.56206536,0,0,0,0,-3.2,-6.7,77,1006.9,9.2,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2022,20:00:00,0,320.9939319,109.4900967,-19.49009669,21.56226937,0,0,0,0,-3.8,-6.5,81,1006.9,8.7,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2022,21:00:00,0,336.4819357,113.469654,-23.46965405,22.56247331,0,0,0,0,-4.3,-6.8,82,1006.3,7.7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2022,22:00:00,0,352.75869,115.496426,-25.49642596,23.56267719,0,0,0,0,-4.6,-7.2,82,1006.1,7.5,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2022,23:00:00,0,9.310958189,115.341282,-25.34128198,0.562880998,0,0,0,0,-4.7,-7.5,81,1005.6,6.7,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2022,0:00:00,0,25.501028,113.0216309,-23.02163086,1.56308474,0,0,0,0,-4.9,-7.8,80,1005.2,7.9,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2022,1:00:00,0,40.85163715,108.7939924,-18.7939924,2.563288412,0,0,0,0,-4.8,-7.9,79,1004.4,9.2,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2022,2:00:00,0,55.2080036,103.0591034,-13.05910337,3.563492016,0,0,0,0,-4.6,-7.9,78,1004,10.6,204,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2022,3:00:00,0,68.71002186,96.25719459,-6.257194586,4.563695551,0,0,0,0,-4.1,-7.5,77,1003.5,12.1,210,3,3,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0
4/3/2022,4:00:00,427.0858333,81.68252198,88.81000718,1.189992823,5.563899016,1,0,1,0,-3.6,-6.8,78,1002.9,12.9,216,2,1,2,0,0,0,0,0,0,0,508.7275,0,505.1775,144.6041667,582.7398517,423.6920042,423.6920042
4/3/2022,5:00:00,2742.805833,94.54534121,81.11267979,8.887320211,6.564102411,51,26,25,228.8,-2.2,-5.4,79,1002.6,14.1,218,6,1,9,0,0,0,0,0,2574,1331.899466,2777.9925,508.7275,2652.6125,1087.379167,2694.726319,2435.88447,2435.88447
4/3/2022,6:00:00,9691.040833,107.7652415,73.55590814,16.44409186,7.564305736,165,107,58,487.1,0.2,-3.8,74,1002.3,14.6,213,12,5,13,0,0,0,0,0,10165,6583.049974,9598.198333,2777.9925,9358.635,7257.615833,8688.563535,9440.292186,9440.292186
4/3/2022,7:00:00,16734.5425,121.8221884,66.5604374,23.4395626,8.56450899,295,216,79,631.5,2.1,-2.9,69,1001.9,16.3,194,35,27,17,0,0,0,0,1,15768,11477.50077,10240.09417,9598.198333,16887.1275,13074.80917,14785.57432,14701.45254,14701.45254
4/3/2022,8:00:00,12725.76917,137.1405436,60.60717571,29.39282429,9.564712173,405,305,100,683.1,3.3,-2.1,68,1001.7,16.2,180,45,40,15,0,0,0,0,1,18300,14808.48685,16393.4175,10240.09417,19946.05833,13560.0025,15427.48299,17571.99167,17571.99167
4/3/2022,9:00:00,18885.82417,153.9313507,56.23449188,33.76550812,10.56491528,446,327,119,621.7,4,-2.1,64,1001.4,14.5,173,35,28,16,0,0,0,0,1,23544,15052.91409,21569.91,16393.4175,10122.82917,16883.53333,18784.69677,19001.51109,19001.51109
4/3/2022,10:00:00,23939.565,171.9591151,53.95859829,36.04140171,11.56511832,542,415,127,721.7,4.5,-3.3,57,1000.9,14.8,166,25,21,8,4,0.1,0.1,0,51,32785,17583.26546,16741.59667,21569.91,24702.90583,9139.2125,16781.90109,19241.38689,19241.38689
4/3/2022,11:00:00,23437.88917,190.4411528,54.10404992,35.89595008,12.56532129,557,421,136,713.1,4.5,-4.6,51,1000.5,15.6,165,26,22,8,5,0,0,0,1,32838,17022.34934,23192.57083,16741.59667,15014.45,13085.6375,19768.08832,19519.50757,19519.50757
4/3/2022,12:00:00,18518.99083,208.3538887,56.64742085,33.35257915,13.56552419,527,381,146,667.2,4.4,-5,50,1000.3,16.2,163,18,11,12,4,0.1,0.1,0,51,33909,14921.32874,23776.94333,23192.57083,9308.48,6295.515833,11000.93723,17643.66465,17643.66465
4/3/2022,13:00:00,13921.07083,224.9735873,61.22957382,28.77042618,14.56572701,455,327,128,631,4,-5.6,50,999.8,16.9,160,15,11,8,0,0,0,0,0,29103,11690.17326,19173.58833,23776.94333,4468.284167,4071.349167,16088.257,15055.28688,15055.28688
4/3/2022,14:00:00,13997.33,240.1297814,67.32290265,22.67709735,15.56592976,370,258,112,592.3,3.5,-5.3,53,999.6,17.1,162,3,3,0,1,0,0,0,0,25026,8086.028571,12757.76833,19173.58833,5961.755,9554.4325,11803.86697,10886.82232,10886.82232
