date,time,Power,solar_azimuth,solar_zenith,solar_elevation,solar_time,is_day,shortwave_radiation,shortwave_radiation_instant,direct_radiation,direct_radiation_instant,diffuse_radiation,diffuse_radiation_instant,direct_normal_irradiance,direct_normal_irradiance_instant,terrestrial_radiation,terrestrial_radiation_instant,uv_index_clear_sky,uv_index,temperature_2m,dewpoint_2m,relativehumidity_2m,surface_pressure,windspeed_10m,winddirection_10m,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,visibility,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weathercode,cloud_radiation,pvsim,Lag_24,Lag_25,Lag_48,Lag_72
2023-05-25,15:00:00,271.5906185260412,264.35073506360266,62.13576254745726,27.86423745254274,16.69493560363912,1,497.0,443.4,346.7,309.3,150.3,134.1,661.9,661.9,698.6,623.3,3.15,3.15,18.6,7.0,47,1011.4,19.4,263,0,26,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,22888.2,474.1936618465222,276.76717894757803,276.76717894757803,276.76717894757803,276.76717894757803
2023-05-25,16:00:00,86.52331351585771,277.2365751388967,69.74888721024391,20.2511127897561,17.694865093663786,1,368.0,312.7,233.3,198.2,134.7,114.5,572.7,572.7,543.2,461.6,2.1,2.1,17.8,5.7,45,1011.3,18.0,266,8,2,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,19423.6,137.9875834230884,118.72868399291774,118.72868399291774,118.72868399291774,118.72868399291774
2023-05-25,17:00:00,59.90876011163842,289.64226890515624,77.15467814219731,12.845321857802688,18.694794346571765,1,236.0,184.6,125.9,98.5,110.1,86.1,443.3,443.3,378.9,296.4,1.2,1.2,16.8,2.4,38,1011.8,23.0,297,17,36,0,1,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,6304.0,94.46440292673836,77.21901242418424,77.21901242418424,77.21901242418424,77.21901242418424
2023-05-26,03:00:00,24.992781066627703,62.77782211090992,81.37013136272643,8.629868637273582,4.694073885980271,1,57.0,91.5,15.4,24.6,41.6,66.8,138.7,164.4,124.5,199.8,0.25,0.2,7.1,1.0,65,1013.3,5.0,194,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,2460.0,73.47153372799062,23.071146264620825,23.071146264620825,23.071146264620825,23.071146264620825
2023-05-26,08:00:00,471.1608262127013,132.04717792288372,45.50460790818057,44.49539209181943,9.69370484476915,1,596.0,631.7,405.7,430.0,190.3,201.7,613.7,613.7,881.5,934.3,4.5,4.1,15.3,1.1,38,1011.0,18.7,197,8,7,62,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,39990.0,1009.1414421579055,35.75244383636086,35.75244383636086,35.75244383636086,35.75244383636086
2023-05-26,11:00:00,2011.7000991920909,195.5270903383626,38.98937706538964,51.01062293461036,12.693480617749051,1,787.0,781.1,590.2,585.8,196.8,195.3,753.7,753.7,1044.0,1036.2,5.8,5.8,17.1,3.0,39,1011.4,20.5,259,11,28,39,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,42177.6,1529.4441920176598,692.3691437037651,692.3691437037651,692.3691437037651,692.3691437037651
2023-05-26,12:00:00,1686.7415103214566,216.4506601301796,42.33355013348153,47.66644986651847,13.6934054097995,1,790.0,767.6,610.8,593.5,179.2,174.1,802.8,802.8,1014.4,985.5,5.55,5.55,16.2,2.2,39,1012.2,24.1,266,0,29,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,42138.5,1502.4603744235576,692.1155847577554,692.1155847577554,692.1155847577554,692.1155847577554
2023-05-26,13:00:00,1204.6843523408447,234.71550706382789,47.77947000454727,42.22052999545273,14.693329969447918,1,737.0,699.6,571.1,542.1,165.9,157.5,806.8,806.8,943.8,895.9,4.95,4.95,15.6,1.3,38,1012.6,24.8,265,0,47,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,28731.300000000003,1287.0970064742253,490.4506323054212,490.4506323054212,490.4506323054212,490.4506323054212
2023-05-26,14:00:00,754.5714490907269,250.476769266854,54.5422962012821,35.4577037987179,15.693254296936855,1,638.0,589.4,481.4,444.7,156.6,144.7,766.6,766.6,837.1,773.4,4.1,4.1,14.6,4.3,50,1013.1,25.2,266,1,32,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,30239.6,929.8125116738884,557.9590368439119,557.9590368439119,557.9590368439119,557.9590368439119
2023-05-27,01:00:00,17.16755702412519,37.21091799742032,92.86272026202388,-2.8627202620238688,2.692406647714343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,-0.1,59,1019.5,11.9,293,3,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27,02:00:00,21.86578798294297,50.15852736464095,87.58902361700606,2.4109763829939346,3.6923282084449247,1,5.0,16.0,0.3,0.9,4.7,15.1,4.8,10.1,17.4,55.8,0.0,0.0,6.7,-0.3,61,1019.5,9.4,281,2,0,10,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,90.0,2.6815397918794446,20.589920356083702,20.589920356083702,20.589920356083702,20.589920356083702
2023-05-27,04:00:00,25.713381688646717,74.9934312922565,74.1184412976775,15.881558702322495,5.6921706433176045,1,153.0,197.1,64.7,83.3,88.3,113.7,304.8,304.8,283.0,364.5,0.75,0.75,8.5,1.1,60,1019.8,13.0,289,9,0,0,0,17760.0,0,0.0,0.0,0.0,0.0,0.0,0,8330.0,138.80242778020383,29.04799502568566,29.04799502568566,29.04799502568566,29.04799502568566
2023-05-27,05:00:00,227.4039134341239,87.50331221115256,66.58088639926726,23.419113600732747,6.692091517962077,1,287.0,339.8,164.9,195.3,122.1,144.5,491.6,491.6,447.2,529.5,1.5,1.5,10.0,0.6,52,1020.0,13.7,298,18,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,19530.0,182.473041472576,26.834124180146365,26.834124180146365,26.834124180146365,26.834124180146365
2023-05-27,06:00:00,750.4901109292111,100.7086125224292,58.97442981679277,31.025570183207236,7.692012164417148,1,429.0,483.5,288.1,324.8,140.9,158.8,630.3,630.3,609.3,686.7,2.45,2.45,10.8,-1.6,42,1020.6,18.4,299,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,32480.0,369.3529316700664,31.290098779660468,31.290098779660468,31.290098779660468,31.290098779660468
2023-05-27,07:00:00,1345.009613685096,115.26149806926476,51.71898384449906,38.281016155500936,8.691932582934866,1,567.0,617.4,416.0,453.0,151.0,164.4,731.4,731.4,758.1,825.5,3.45,3.45,11.7,-0.5,43,1021.2,19.4,300,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,45300.0,797.4691998494241,491.1763826821947,491.1763826821947,491.1763826821947,491.1763826821947
2023-05-27,08:00:00,1182.3910729173542,131.91650838485833,45.35881911974298,44.64118088025702,9.69185277376942,1,678.0,718.4,516.7,547.6,161.3,170.9,779.4,779.4,883.7,936.4,4.45,4.45,12.4,-1.5,38,1021.8,19.1,303,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,54760.0,1173.5071315398725,471.1608262127013,471.1608262127013,471.1608262127013,471.1608262127013
2023-05-27,09:00:00,793.9538883624662,151.2612291436365,40.60617481496834,49.39382518503166,10.691772737176656,1,776.0,803.3,608.8,630.2,167.2,173.1,830.2,830.2,977.3,1011.7,5.2,5.2,12.8,-2.3,35,1022.2,19.4,294,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,63020.00000000001,1483.4118032693475,848.0913987652619,848.0913987652619,848.0913987652619,848.0913987652619
2023-05-27,10:00:00,1496.118804059053,173.03040994749435,38.25288736616519,51.74711263383481,11.691692473412038,1,824.0,835.0,648.1,656.8,175.9,178.2,836.5,836.5,1032.7,1046.5,5.7,5.7,13.2,-2.3,34,1022.6,19.1,287,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,65680.0,1634.8261212025411,1824.999006843566,1824.999006843566,1824.999006843566,1824.999006843566
2023-05-27,11:00:00,1836.0624022827385,195.52555905304715,38.81712490515353,51.18287509484647,12.691611982730215,1,818.0,812.0,633.0,628.3,185.0,183.7,806.4,806.4,1046.1,1038.4,5.8,5.8,13.5,-1.7,35,1022.5,17.6,283,8,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,62829.99999999999,1610.2862317408462,2011.7000991920909,2011.7000991920909,2011.7000991920909,2011.7000991920909
2023-05-27,12:00:00,1202.7583375248328,216.4958807031174,42.16424366811943,47.835756331880575,13.691531265389424,1,775.0,753.1,588.4,571.8,186.6,181.3,771.4,771.4,1016.6,987.9,5.6,5.6,14.2,-1.1,35,1022.0,15.5,279,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,57179.99999999999,1452.1496932579498,1686.7415103214566,1686.7415103214566,1686.7415103214566,1686.7415103214566
2023-05-27,13:00:00,1170.1352927003277,234.78606996226608,47.615815155660094,42.38418484433991,14.69145032164708,1,738.0,700.7,571.3,542.5,166.7,158.3,804.7,804.7,946.2,898.4,5.0,5.0,14.6,-0.7,35,1022.1,15.8,276,2,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,54250.0,1269.168217045816,1204.6843523408447,1204.6843523408447,1204.6843523408447,1204.6843523408447
2023-05-27,14:00:00,871.226419378298,250.55625349267447,54.38342301117996,35.61657698882004,15.691369151759726,1,644.0,595.2,488.0,451.0,156.0,144.2,774.5,774.5,839.7,776.1,4.15,4.15,14.5,-0.8,35,1021.9,16.2,267,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,45100.0,923.7646660666342,754.5714490907269,754.5714490907269,754.5714490907269,754.5714490907269
2023-05-27,15:00:00,237.8615671413294,264.51427417793855,61.818756186902434,28.181243813097566,16.691287755987542,1,527.0,470.8,381.1,340.5,145.9,130.3,721.0,721.0,704.5,629.4,3.15,3.15,14.6,-0.7,35,1021.5,14.4,266,6,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,34050.0,500.61852794369366,263.7445128072441,263.7445128072441,263.7445128072441,263.7445128072441
2023-05-27,17:00:00,47.27175483062451,289.778290833764,76.83358233893041,13.166417661069593,18.691124287825133,1,238.0,187.3,126.5,99.6,111.5,87.7,437.0,437.0,385.8,303.6,1.2,1.2,14.0,-0.5,37,1021.4,12.2,258,13,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,9960.0,98.48178904077842,24.864502757096744,24.864502757096744,24.864502757096744,24.864502757096744
2023-05-27,18:00:00,25.67298572434684,302.13665887064496,83.68087549424358,6.31912450575642,19.69104221595546,1,129.0,84.4,54.6,35.7,74.4,48.7,324.8,324.8,224.1,146.7,0.55,0.55,13.1,-0.2,40,1021.3,10.1,240,8,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3570.0000000000005,43.36151699613357,19.734390543877147,19.734390543877147,19.734390543877147,19.734390543877147
2023-05-28,01:00:00,17.45918654505633,37.13012722073967,92.71435478484474,-2.714354784844743,2.6904614328417877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,-2.9,52,1019.0,12.6,172,7,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.16755702412519,17.16755702412519,17.16755702412519,17.16755702412519
2023-05-28,02:00:00,21.308510440951817,50.0639039639175,87.44935975959577,2.5506402404042405,3.690377569586644,1,5.0,15.6,0.2,0.6,4.8,15.0,3.1,6.4,19.0,59.0,0.0,0.0,6.3,-2.4,54,1018.5,12.6,176,17,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60.0,2.563345179227732,21.86578798294297,21.86578798294297,21.86578798294297,21.86578798294297
2023-05-28,04:00:00,25.01025695285294,74.8781499784999,73.9919745285071,16.0080254714929,5.690209175149145,1,157.0,201.7,67.8,87.1,89.2,114.6,316.0,316.0,285.8,367.2,0.8,0.8,8.3,0.8,59,1017.9,17.3,176,4,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,8710.0,140.18096914747926,25.713381688646717,25.713381688646717,25.713381688646717,25.713381688646717
2023-05-28,06:00:00,729.1106355707086,100.57771451959374,58.84971788150389,31.15028211849611,7.690039891924941,1,422.0,475.4,279.3,314.7,142.7,160.7,608.5,608.5,611.6,689.0,2.55,2.5,12.7,0.1,42,1016.4,22.7,189,9,0,0,5,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,31470.0,359.37796838313864,750.4901109292111,750.4901109292111,750.4901109292111,750.4901109292111
2023-05-28,08:00:00,1948.0897451577127,131.78642521503593,45.21949389603829,44.78050610396171,9.68986972206186,1,656.0,695.0,486.6,515.6,169.4,179.4,732.1,732.1,885.7,938.4,4.55,4.55,17.1,1.5,35,1015.7,23.4,197,6,0,17,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,51560.0,1104.6691979453406,1182.3910729173542,1182.3910729173542,1182.3910729173542,1182.3910729173542
2023-05-28,10:00:00,1805.6853377675016,172.96772119368993,38.09072746305156,51.90927253694844,11.689698667720345,1,785.0,795.5,592.4,600.3,192.6,195.2,762.8,762.8,1034.7,1048.5,5.85,5.85,18.8,1.7,32,1014.3,22.0,196,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60029.99999999999,1504.2527974956715,1496.118804059053,1496.118804059053,1496.118804059053,1496.118804059053
2023-05-28,15:00:00,84.71855428504318,264.58819362064787,61.66658144478335,28.333418555216653,16.68926717651916,1,505.0,451.5,353.9,316.4,151.1,135.1,666.5,666.5,707.3,632.4,3.2,3.1,19.0,3.5,36,1012.4,20.9,213,10,66,74,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10757.6,469.4666710426876,237.8615671413294,237.8615671413294,237.8615671413294,237.8615671413294
2023-05-29,09:00:00,1341.420451423698,151.0446560964904,40.30966373201802,49.69033626798198,10.687668681603355,1,761.0,787.7,586.7,607.2,174.3,180.5,796.4,796.4,981.1,1015.6,5.25,5.25,15.0,0.8,38,1015.1,13.7,317,5,0,8,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,60720.00000000001,1401.7253945695527,1556.5791036442024,1556.5791036442024,1556.5791036442024,1556.5791036442024
2023-05-29,10:00:00,1505.7606923805054,172.90248556505094,37.93488957225979,52.06511042774021,11.687577826478911,1,806.0,816.8,620.9,629.3,185.1,187.5,797.9,797.9,1036.5,1050.4,5.7,5.7,15.6,-2.0,30,1015.2,14.4,300,4,0,14,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,62929.99999999999,1541.325275576166,1805.6853377675016,1805.6853377675016,1805.6853377675016,1805.6853377675016
2023-05-29,11:00:00,1660.9824895363374,195.509806134887,38.49011031332444,51.50988968667557,12.687486757476908,1,827.0,821.0,643.0,638.4,184.0,182.7,815.5,815.5,1050.1,1042.5,5.85,5.85,16.2,-0.6,32,1015.6,16.9,280,13,3,25,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,61924.8,1589.2783253506311,654.7550110151453,654.7550110151453,654.7550110151453,654.7550110151453
2023-05-29,12:00:00,963.5499755553612,216.5707801147441,41.84143140226643,48.15856859773357,13.687395474885813,1,740.0,719.3,535.1,520.1,204.9,199.2,698.1,698.1,1020.8,992.3,5.6,5.6,16.1,-2.4,28,1015.7,17.3,273,0,1,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,51489.9,1354.1508974571816,42.1066742209882,42.1066742209882,42.1066742209882,42.1066742209882
2023-05-29,13:00:00,1120.1397542975035,234.9106986086385,47.3028093202722,42.6971906797278,14.687303978991713,1,740.0,703.0,571.8,543.2,168.2,159.8,800.9,800.9,950.8,903.2,5.0,5.0,15.9,-2.1,29,1015.4,18.0,269,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,54320.00000000001,1256.0614297873544,122.30435011231071,122.30435011231071,122.30435011231071,122.30435011231071
2023-05-29,14:00:00,629.5958973583636,250.6988737186968,54.07895799520018,35.921042004799816,15.687212270082815,1,645.0,596.6,487.5,450.9,157.5,145.7,768.5,768.5,844.8,781.4,4.15,4.15,15.4,-0.8,33,1015.4,17.6,265,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,45090.0,911.3738720099844,172.2296330600953,172.2296330600953,172.2296330600953,172.2296330600953
2023-05-29,16:00:00,83.41973078532321,277.52236903479974,69.13190430959493,20.868095690405067,17.687028214379023,1,359.0,306.6,219.6,187.5,139.4,119.0,526.3,526.3,555.7,474.5,2.15,1.8,14.4,0.3,38,1015.2,15.8,262,18,0,100,55,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,18750.0,146.70333064730409,23.39379755697941,23.39379755697941,23.39379755697941,23.39379755697941
2023-05-30,10:00:00,1798.8962378830129,172.83480075709485,37.78542843999325,52.214571560006746,11.685333809079536,1,762.0,772.2,556.3,563.8,205.7,208.4,713.4,713.4,1038.3,1052.2,5.75,5.75,14.6,3.1,46,1016.6,17.3,317,18,45,0,0,24140.0,56,0.0,0.0,0.0,0.0,0.0,0,31009.0,1456.2351926724536,1505.7606923805054,1505.7606923805054,1505.7606923805054,1505.7606923805054
2023-05-30,12:00:00,1551.7449637786922,216.60044180392447,41.6880565263662,48.31194347363381,13.685141373463091,1,776.0,754.4,585.8,569.5,190.2,184.9,762.6,762.6,1022.8,994.3,5.6,5.6,15.1,2.6,43,1017.5,12.6,327,9,32,0,0,24140.0,6,0.0,0.0,0.0,0.0,0.0,0,38726.0,1415.028930274328,963.5499755553612,963.5499755553612,963.5499755553612,963.5499755553612
2023-05-30,13:00:00,1216.2043436919398,234.9647215864788,47.15358901333339,42.84641098666661,14.68504484617838,1,738.0,701.2,568.1,539.8,169.9,161.5,793.6,793.6,953.0,905.5,5.05,5.05,15.6,2.4,41,1017.4,10.4,329,1,57,49,0,24140.0,4,0.0,0.0,0.0,0.0,0.0,0,23211.4,1225.7462218858898,1120.1397542975035,1120.1397542975035,1120.1397542975035,1120.1397542975035
2023-05-30,14:00:00,680.3305196010608,250.7619715950858,53.93349893075765,36.06650106924236,15.684948112979043,1,644.0,595.9,485.3,449.1,158.7,146.8,762.6,762.6,847.2,784.0,4.2,4.2,15.7,1.8,39,1017.4,10.4,314,0,52,1,0,24140.0,2,0.0,0.0,0.0,0.0,0.0,0,21556.800000000003,891.8720936217967,629.5958973583636,629.5958973583636,629.5958973583636,629.5958973583636
2023-05-30,15:00:00,194.52998056239528,264.72026607068415,61.37523125407484,28.62476874592516,16.68485117417001,1,523.0,468.2,374.3,335.1,148.7,133.1,699.2,699.2,712.7,638.0,3.2,3.2,15.8,3.5,44,1017.9,15.8,278,0,19,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,27143.1,484.2929075703569,272.5202858823716,272.5202858823716,272.5202858823716,272.5202858823716
2023-05-30,16:00:00,70.4982685234002,277.5813516346074,68.98844418437417,21.011555815625822,17.684754030053796,1,387.0,330.9,251.1,214.7,135.9,116.1,598.6,598.6,558.6,477.5,2.15,2.15,15.5,4.2,47,1018.0,15.1,273,1,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21470.0,143.34738101163205,83.41973078532321,83.41973078532321,83.41973078532321,83.41973078532321
2023-05-30,17:00:00,45.5239957702159,289.94704947465664,76.38502249249096,13.614977507509035,18.684656680935,1,248.0,196.6,134.7,106.8,113.3,89.8,453.5,453.5,395.4,313.6,1.25,1.25,14.5,4.8,52,1018.2,15.5,260,9,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10680.0,101.2035136590649,51.03982703818621,51.03982703818621,51.03982703818621,51.03982703818621
2023-05-30,18:00:00,25.489229878460893,302.2743417350094,83.22397806056156,6.7760219394384364,19.68455912711983,1,118.0,79.2,43.2,29.0,74.8,50.2,245.4,245.4,234.4,157.2,0.6,0.6,13.4,3.7,52,1017.7,14.4,254,2,0,5,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,2900.0,46.67614301631438,20.63911845221497,20.63911845221497,20.63911845221497,20.63911845221497
2023-05-31,01:00:00,17.252710544464765,36.890553978675946,92.30770978619782,-2.307709786197825,2.6838705455673164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.4,86,1016.2,8.6,201,0,31,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,02:00:00,21.034571875703524,49.78631842117656,87.06846185066911,2.9315381493308967,3.683771365235994,1,7.0,20.5,0.5,1.5,6.5,19.1,8.0,16.7,23.2,67.9,0.05,0.0,6.3,4.4,88,1015.6,10.4,202,0,3,4,1,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,145.5,7.924002563859981,19.05755456999276,19.05755456999276,19.05755456999276,19.05755456999276
2023-05-31,03:00:00,23.61944165389892,62.25639519008127,80.74138030469467,9.25861969530532,4.683671982982563,1,68.0,104.4,20.7,31.8,47.3,72.7,178.3,197.5,139.3,214.0,0.3,0.3,7.3,3.9,79,1014.8,10.4,194,0,0,44,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3180.0,81.35600532984573,22.65760149352409,22.65760149352409,22.65760149352409,22.65760149352409
2023-05-31,04:00:00,24.862003345113948,74.54302904729924,73.64991023202747,16.350089767972534,5.683572399117176,1,171.0,218.2,79.2,101.1,91.8,117.1,359.4,359.4,293.5,374.5,0.8,0.8,8.9,2.9,66,1013.5,17.3,206,0,0,56,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10110.0,142.21892295191452,26.38212350254465,26.38212350254465,26.38212350254465,26.38212350254465
2023-05-31,05:00:00,273.22801417104694,87.02012049629546,66.12305326298839,23.87694673701161,6.683472613950593,1,295.0,347.8,171.4,202.0,123.6,145.8,499.3,499.3,456.8,538.6,1.6,1.55,10.9,3.9,62,1012.5,19.1,218,0,0,33,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,20200.0,184.00849922981712,242.09958827400095,242.09958827400095,242.09958827400095,242.09958827400095
2023-05-31,06:00:00,705.256068545794,100.19662465752536,58.513203004490336,31.48679699550966,7.68337262779668,1,426.0,479.1,282.3,317.5,143.7,161.6,608.1,608.1,617.9,695.0,2.55,2.55,13.3,4.4,55,1011.6,19.4,219,0,0,15,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,31750.0,348.5482349947844,261.7524456334739,261.7524456334739,261.7524456334739,261.7524456334739
2023-05-31,07:00:00,1267.2333376461877,114.73214691503432,51.237796200295065,38.762203799704935,8.683272440967862,1,552.0,600.4,394.5,429.0,157.5,171.3,685.4,685.4,766.1,833.2,3.6,3.6,15.6,5.5,51,1010.5,20.5,216,0,5,0,4,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,40755.0,739.4711643919733,332.8732967769676,332.8732967769676,332.8732967769676,332.8732967769676
2023-05-31,08:00:00,787.189471527705,131.40119269155852,44.84055473487692,45.15944526512308,9.68317205377716,1,657.0,695.7,485.3,513.9,171.7,181.9,724.8,724.8,891.1,943.7,4.55,4.55,17.6,5.2,44,1009.5,21.2,226,1,20,14,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,41112.0,1080.9684056885844,543.467218801889,543.467218801889,543.467218801889,543.467218801889
2023-05-31,10:00:00,671.7870753323106,172.76477153727734,37.64239658191622,52.35760341808378,11.682970679569705,1,750.0,760.1,537.4,544.6,212.6,215.5,687.8,687.8,1040.0,1053.9,5.8,5.8,18.3,7.7,50,1008.1,22.0,271,16,80,42,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,10892.0,1408.490605002584,1798.8962378830129,1798.8962378830129,1798.8962378830129,1798.8962378830129
2023-05-31,14:00:00,669.7032433158859,250.8195771431132,53.792644224550905,36.207355775449095,15.682565540678944,1,628.0,581.3,463.5,429.0,164.5,152.3,726.1,726.1,849.5,786.4,4.2,4.2,17.3,4.9,44,1008.0,20.2,269,19,0,37,80,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,42900.0,869.9178951469753,680.3305196010608,680.3305196010608,680.3305196010608,680.3305196010608
2023-05-31,15:00:00,424.165730405,264.7784047244161,61.23619305234405,28.76380694765595,16.682463759787364,1,517.0,463.1,366.2,328.0,150.8,135.1,681.5,681.5,715.2,640.6,3.2,3.2,16.7,4.7,45,1008.0,19.4,278,4,0,0,6,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,32800.0,475.6528963789487,194.52998056239528,194.52998056239528,194.52998056239528,194.52998056239528
2023-05-31,16:00:00,167.77122915116323,277.63534992380124,68.84944012105744,21.150559878942563,17.682361781063793,1,389.0,332.9,252.8,216.3,136.2,116.6,599.3,599.3,561.3,480.4,2.2,2.2,16.1,3.5,43,1008.1,22.0,287,5,0,37,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,21630.0,143.8594822827531,70.4982685234002,70.4982685234002,70.4982685234002,70.4982685234002
2023-05-31,17:00:00,51.65959029359824,289.9939337130307,76.24461618388989,13.755383816110111,18.682259604827053,1,256.0,203.5,142.3,113.1,113.7,90.4,475.2,475.2,398.4,316.7,1.25,1.25,15.0,3.5,46,1007.9,19.4,282,0,0,0,2,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,11310.0,101.68150294179978,45.5239957702159,45.5239957702159,45.5239957702159,45.5239957702159
2023-06-01,01:00:00,17.01336966519,36.81186192689264,92.1850850849213,-2.185085084921301,2.6814351238112484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2.1,63,1007.5,17.3,283,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.252710544464765,17.252710544464765,17.252710544464765,17.252710544464765
2023-06-01,02:00:00,20.870822211819075,49.696137215588166,86.95427532409721,3.045724675902794,3.681331184397665,1,8.0,23.1,0.8,2.2,7.2,20.9,12.0,24.9,24.4,70.6,0.05,0.05,8.8,1.5,60,1007.4,16.2,283,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,220.00000000000003,9.972884977589192,21.034571875703524,21.034571875703524,21.034571875703524,21.034571875703524
2023-06-01,03:00:00,23.602119010498523,62.156813379275086,80.6345079873014,9.365492012698596,4.681227050691418,1,73.0,111.3,24.0,36.5,49.0,74.8,205.0,224.7,141.9,216.4,0.3,0.3,8.9,0.6,56,1007.5,15.5,285,0,0,0,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,3650.0,82.91127270670373,23.61944165389892,23.61944165389892,23.61944165389892,23.61944165389892
2023-06-01,04:00:00,25.046422178699903,74.43520739070128,73.54837445560422,16.45162554439578,5.681122723017704,1,176.0,224.1,83.5,106.3,92.5,117.8,375.4,375.4,295.8,376.7,0.8,0.8,9.5,0.1,52,1007.6,16.6,286,0,23,8,0,24140.0,0,0.0,0.0,0.0,0.0,0.0,0,8185.099999999999,142.31899109592928,24.862003345113948,24.862003345113948,24.862003345113948,24.862003345113948
